year_date,Time,Second number,Second,Date,Gravity.x,Gravity.y,Gravity.z,Acceleration.x,Acceleration.y,Acceleration.z,RotationRate.x,RotationRate.y,RotationRate.z,Attitude.roll,Attitude.pitch,Attitude.yaw
2020/9/17,54:33.0,1.60031E+12,0,2020-09-17 10:54:32.961485+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307672960,0.058635142,0.36118716,-0.930648029,-0.011729605,0.014636934,0.005995989,0.019624714,0.007423013,0.0110028,0.062921465,-0.369540672,0.011763899
2020/9/17,54:33.9,1.60031E+12,0.977,2020-09-17 10:54:33.936785+0900 SwingWatch WatchKit Extension[626:1330899] Motion: 1600307673937,0.209427863,0.603021383,-0.769743621,0.063185751,0.049658358,0.038618863,-1.927932978,0.107236028,0.699460685,0.265644684,-0.647283242,0.139249219
2020/9/17,54:34.9,1.60031E+12,1.971,2020-09-17 10:54:34.930717+0900 SwingWatch WatchKit Extension[626:1331112] Motion: 1600307674931,0.115246393,0.567732513,-0.815106153,-0.099316277,-0.14410311,-0.047931015,0.380455881,0.252659678,-1.411135316,0.140457189,-0.603748826,0.043196616
2020/9/17,54:35.9,1.60031E+12,2.964,2020-09-17 10:54:35.924511+0900 SwingWatch WatchKit Extension[626:1331112] Motion: 1600307675924,0.799877644,0.550616324,-0.238783896,0.127855062,-0.084690273,0.10868597,-0.423075467,1.018449426,0.552108824,1.280692806,-0.583102392,0.160650983
2020/9/17,54:36.9,1.60031E+12,3.958,2020-09-17 10:54:36.918373+0900 SwingWatch WatchKit Extension[626:1331112] Motion: 1600307676918,0.791255295,0.520614624,-0.320742607,0.024569511,-0.068619728,-0.012709022,0.571001828,-0.496490896,-0.717460573,1.185678492,-0.547570645,0.233908014
2020/9/17,54:37.9,1.60031E+12,4.953,2020-09-17 10:54:37.912934+0900 SwingWatch WatchKit Extension[626:1331112] Motion: 1600307677913,0.114301227,0.879677773,-0.461629987,0.056062967,0.073949635,0.002934873,0.164265245,1.46212256,-0.674990475,0.242721915,-1.075184254,-1.525727744
2020/9/17,54:38.9,1.60031E+12,5.946,2020-09-17 10:54:38.906601+0900 SwingWatch WatchKit Extension[626:1331112] Motion: 1600307678906,0.1688115,0.885954559,-0.431957543,-0.095370829,0.021318734,-0.068041801,-0.617936313,-0.784491301,0.337367386,0.372555277,-1.088548252,-1.606084418
2020/9/17,54:39.9,1.60031E+12,6.94,2020-09-17 10:54:39.900338+0900 SwingWatch WatchKit Extension[626:1331112] Motion: 1600307679900,0.419633746,0.821183503,-0.3867369,-0.069978327,-0.004959583,-0.071071982,-0.276480436,-0.265079349,0.228731409,0.82617172,-0.963481828,-0.548932193
2020/9/17,54:40.9,1.60031E+12,7.934,2020-09-17 10:54:40.894178+0900 SwingWatch WatchKit Extension[626:1331112] Motion: 1600307680894,0.533845782,0.834026515,0.139315113,0.033538282,-0.047632217,0.113037586,-1.645997167,0.228058919,0.345308542,1.82606815,-0.986366037,0.542051635
2020/9/17,54:41.9,1.60031E+12,8.928,2020-09-17 10:54:41.888462+0900 SwingWatch WatchKit Extension[626:1331112] Motion: 1600307681888,0.622136712,0.720879853,0.305415303,0.031963944,-0.006964266,0.058221579,0.391150057,0.02851505,-0.208803266,2.027148305,-0.805071001,0.963566669
2020/9/17,54:42.9,1.60031E+12,9.922,2020-09-17 10:54:42.882120+0900 SwingWatch WatchKit Extension[626:1331112] Motion: 1600307682882,0.264265805,0.815284252,-0.515243053,0.118074268,-0.065526366,-0.049742937,0.345424116,-0.17627205,0.198702589,0.473910657,-0.953219867,-1.184452498
2020/9/17,54:43.9,1.60031E+12,10.916,2020-09-17 10:54:43.876292+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307683876,-0.452902913,0.380670488,-0.806206524,0.065450966,-0.226525664,0.325753391,-2.542326689,1.915981889,-1.863672495,-0.511834987,-0.390521269,-2.026660416
2020/9/17,54:44.9,1.60031E+12,11.91,2020-09-17 10:54:44.870087+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307684870,-0.604297638,0.535116732,-0.590317309,-0.053662181,-0.432134509,0.229386508,-1.667282462,-0.926203489,0.724977672,-0.79710043,-0.564645938,-2.542519318
2020/9/17,54:45.9,1.60031E+12,12.904,2020-09-17 10:54:45.863993+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307685864,0.327434659,0.864942193,-0.380344182,-0.037104547,0.077184319,-0.036477923,0.178450853,-0.414413184,0.718855023,0.710782614,-1.045035182,-0.393976553
2020/9/17,54:46.9,1.60031E+12,13.898,2020-09-17 10:54:46.858157+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307686858,0.507605135,0.694962025,-0.509278774,-0.027531683,0.036454856,0.016833365,-0.025036231,0.232123837,-0.050329469,0.783752342,-0.768367122,-0.458432211
2020/9/17,54:47.9,1.60031E+12,14.892,2020-09-17 10:54:47.852168+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307687852,0.557510793,0.706890047,-0.435302585,0.038836539,-0.004340529,0.031527936,0.110682182,0.029182239,-0.069052748,0.907874886,-0.78509171,-0.481310183
2020/9/17,54:48.8,1.60031E+12,15.886,2020-09-17 10:54:48.845862+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307688846,0.522499681,0.708125114,-0.474924356,-0.015583277,0.02079308,-0.001618624,0.070895359,0.000207178,0.082018122,0.833060207,-0.786839316,-0.501907777
2020/9/17,54:49.8,1.60031E+12,16.88,2020-09-17 10:54:49.839849+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307689840,0.090260409,0.793851495,-0.601375878,-0.054554105,-0.08252573,0.011077762,-0.406005412,-0.844959974,-1.634018421,0.148977804,-0.917116613,-0.93323592
2020/9/17,54:50.8,1.60031E+12,17.874,2020-09-17 10:54:50.833752+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307690834,-0.197417319,0.586688459,-0.7853809,-0.008639291,-0.004926205,-0.009477854,-0.060218453,0.00793061,-0.074671358,-0.246263001,-0.62696347,-0.982157256
2020/9/17,54:51.8,1.60031E+12,18.868,2020-09-17 10:54:51.827798+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307691828,-0.211056769,0.563450754,-0.798735499,0.012446329,0.000763595,-0.020827413,0.170690134,0.076893702,-0.017353207,-0.258334184,-0.59855677,-0.994930688
2020/9/17,54:52.8,1.60031E+12,19.862,2020-09-17 10:54:52.821682+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307692822,-0.212094456,0.555525184,-0.803994894,-0.012836859,0.004384637,-0.002507031,0.013564691,0.027898528,0.002527091,-0.257924835,-0.588994441,-0.979391359
2020/9/17,54:53.8,1.60031E+12,20.856,2020-09-17 10:54:53.815672+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307693816,-0.408676058,0.525541484,-0.746183693,0.137357086,0.061772466,-0.017868102,0.633267641,0.064183429,-0.003253167,-0.501066649,-0.553351439,-1.135718438
2020/9/17,54:54.8,1.60031E+12,21.849,2020-09-17 10:54:54.809365+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307694809,-0.305804461,0.551002979,-0.776453078,-0.126387119,-0.099874079,0.070964158,-0.121972904,1.078553915,0.322366685,-0.375191673,-0.583565672,-1.117192494
2020/9/17,54:55.8,1.60031E+12,22.843,2020-09-17 10:54:55.803545+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307695803,-0.132666811,0.572554827,-0.809061527,-0.032617211,0.004978538,0.024410009,0.069717444,0.036503598,-0.005732303,-0.162529766,-0.609618605,-1.020597709
2020/9/17,54:56.8,1.60031E+12,23.837,2020-09-17 10:54:56.797516+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307696797,-0.085308969,0.546131849,-0.833344162,-0.008517757,0.00016582,-0.000975132,0.024099091,0.001853478,0.013757507,-0.102014072,-0.57773967,-0.978002021
2020/9/17,54:57.8,1.60031E+12,24.831,2020-09-17 10:54:57.791519+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307697791,-0.090969972,0.540338039,-0.836516142,0.003063634,0.00319773,-0.004440725,0.00715393,-0.035530515,0.010834289,-0.108322933,-0.57083882,-0.977071083
2020/9/17,54:58.8,1.60031E+12,25.825,2020-09-17 10:54:58.785409+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307698785,-0.096352518,0.537660062,-0.837638259,-0.001945108,-0.00149411,-0.00052619,-0.005016983,0.006387975,-0.007304966,-0.114525441,-0.567659431,-0.976024404
2020/9/17,54:59.8,1.60031E+12,26.819,2020-09-17 10:54:59.779542+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307699779,-0.094617888,0.539597452,-0.836589575,0.002332151,-0.004804373,-0.006121874,0.093826242,0.008800799,0.070117123,-0.112620959,-0.569958924,-0.992598476
2020/9/17,55:00.8,1.60031E+12,27.813,2020-09-17 10:55:00.773511+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307700773,-0.111426108,0.536724687,-0.836367667,0.008550778,0.001928329,-0.005230069,0.009532932,-0.009953381,0.003103798,-0.132446294,-0.566550489,-0.98657807
2020/9/17,55:01.8,1.60031E+12,28.808,2020-09-17 10:55:01.767663+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307701768,-0.103242725,0.541947961,-0.834046423,0.004990965,0.001221001,-0.002241492,0.000595096,0.028210318,-0.015609369,-0.123158849,-0.572753251,-0.994003038
2020/9/17,55:02.8,1.60031E+12,29.801,2020-09-17 10:55:02.761448+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307702761,-0.106212154,0.53338474,-0.839178026,-0.00250718,-0.003566921,0.002234101,0.010119094,-0.02033831,-0.005923185,-0.125897483,-0.562597015,-0.983620592
2020/9/17,55:03.8,1.60031E+12,30.795,2020-09-17 10:55:03.755324+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307703755,-0.10379222,0.540711522,-0.834780395,0.00389272,-0.002395928,0.001330316,-0.001392154,-0.011258663,-0.020879099,-0.123699939,-0.571282735,-0.989701062
2020/9/17,55:04.7,1.60031E+12,31.789,2020-09-17 10:55:04.749511+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307704749,-0.111051269,0.615317941,0.780418038,-0.063585818,0.121316254,-0.039631724,0.94416213,-0.241274416,-0.63697356,-3.000244432,-0.662789267,1.168152306
2020/9/17,55:05.7,1.60031E+12,32.783,2020-09-17 10:55:05.743294+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307705743,-0.206027493,0.601320386,0.771989167,0.122668192,-0.032944322,-0.146267891,-0.693609774,-0.355775237,-0.085412756,-2.88079228,-0.645152581,1.354695542
2020/9/17,55:06.7,1.60031E+12,33.777,2020-09-17 10:55:06.737334+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307706737,-0.165738508,0.632454872,0.756658673,-0.121844247,0.053520322,0.161633492,2.397161245,0.253127784,0.179668188,-2.925958217,-0.684718343,1.41482514
2020/9/17,55:07.7,1.60031E+12,34.771,2020-09-17 10:55:07.731185+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307707731,-0.217508867,0.95836854,0.1849861,0.094979614,-0.241093874,-0.170118213,-0.502090693,0.364473075,-0.053261071,-2.275566756,-1.281232557,2.021954749
2020/9/17,55:08.7,1.60031E+12,35.765,2020-09-17 10:55:08.725230+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307708725,-0.144636482,0.938462794,-0.313636869,0.151044428,-0.196881235,0.140697002,2.610738993,-0.158875287,1.099639773,-0.432094984,-1.218152352,-2.3595284
2020/9/17,55:09.7,1.60031E+12,36.759,2020-09-17 10:55:09.719037+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307709719,-0.044173788,0.875539064,-0.481123835,0.045958728,0.890610039,-0.203534901,5.128679752,0.570750535,1.611280322,-0.091557066,-1.066550461,-2.048667044
2020/9/17,55:10.7,1.60031E+12,37.753,2020-09-17 10:55:10.713076+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307710713,-0.263604671,0.60258013,-0.753266156,-0.113945305,0.145394325,0.050936222,-0.033492565,0.392793417,-4.101755619,-0.336629298,-0.646730177,-2.221046136
2020/9/17,55:11.7,1.60031E+12,38.747,2020-09-17 10:55:11.707081+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307711707,-0.173018023,0.894942999,-0.411268771,-0.050157905,-0.099345446,-0.0517869,0.076435797,0.319436967,-0.5173437,-0.398217206,-1.108303408,-2.26263465
2020/9/17,55:12.7,1.60031E+12,39.741,2020-09-17 10:55:12.701078+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307712701,-0.182862118,0.800157905,-0.571234524,0.055908084,0.0003829,-0.19702822,-0.975534141,-0.440283924,0.496928751,-0.309809458,-0.927558446,-2.027343437
2020/9/17,55:13.7,1.60031E+12,40.735,2020-09-17 10:55:13.694881+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307713695,-0.238820359,0.877480686,-0.415923804,-0.132366478,0.023403645,-0.075787067,-0.953159034,0.141042456,0.1272856,-0.521227281,-1.070583883,-2.235099738
2020/9/17,55:14.7,1.60031E+12,41.729,2020-09-17 10:55:14.688828+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307714689,-0.207361907,0.961000204,-0.18297559,0.022271246,0.321660399,0.005903125,-0.418934792,-0.07941395,-0.115088351,-0.84779205,-1.290596519,-2.665971638
2020/9/17,55:15.7,1.60031E+12,42.723,2020-09-17 10:55:15.682836+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307715683,0.004249752,0.952816427,-0.303517729,-0.046211451,0.132029891,0.039958119,0.377302438,0.086305842,-0.062037855,0.014000746,-1.262383123,-1.642543837
2020/9/17,55:16.7,1.60031E+12,43.717,2020-09-17 10:55:16.676773+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307716677,-0.123990938,0.621468365,-0.773565352,-0.028643757,0.096614897,0.061958194,1.278270125,-0.096802995,-0.28552556,-0.158933158,-0.670615601,-1.858347318
2020/9/17,55:17.7,1.60031E+12,44.71,2020-09-17 10:55:17.670556+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307717670,-0.017593298,0.725456595,-0.688043118,0.28089875,0.876248956,-0.099597871,-0.109845392,-0.093080491,-2.257100344,-0.02556448,-0.81169754,-1.810538952
2020/9/17,55:18.7,1.60031E+12,45.704,2020-09-17 10:55:18.664521+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307718664,0.017193953,0.864895463,-0.501657665,-0.144604772,0.282541394,0.108778119,-0.948068678,0.096022584,0.04104479,0.034260863,-1.044942119,-1.497530898
2020/9/17,55:19.7,1.60031E+12,46.698,2020-09-17 10:55:19.658630+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307719658,-0.012998636,0.827306092,-0.561601102,-0.003755718,-0.030850887,-0.017008245,0.17576319,-0.013291987,-0.270510763,-0.023141543,-0.974295064,-1.667966086
2020/9/17,55:20.7,1.60031E+12,47.692,2020-09-17 10:55:20.652612+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307720652,-0.049840912,0.884765863,-0.463363051,-0.063883394,-0.076117039,-0.027323425,-0.115691304,0.067617506,0.50542599,-0.107151438,-1.085991414,-1.756381654
2020/9/17,55:21.6,1.60031E+12,48.686,2020-09-17 10:55:21.646482+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307721646,0.098853603,0.601701736,-0.792580009,0.156960905,0.463352323,-0.227849483,-1.569191575,-0.965006471,0.240551636,0.124083053,-0.645629985,-1.321620025
2020/9/17,55:22.6,1.60031E+12,49.68,2020-09-17 10:55:22.640476+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307722640,-0.252623022,0.526089251,-0.812041759,0.003231108,-0.064429879,-0.025068998,0.308409125,0.324401379,0.376839787,-0.301605371,-0.553995443,-1.001645759
2020/9/17,55:23.6,1.60031E+12,50.674,2020-09-17 10:55:23.634381+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307723634,-0.107546419,0.5083915,-0.854383945,0.008653075,0.024725318,-0.046264529,0.092415564,0.075670309,0.080487929,-0.125217408,-0.533315852,-0.583258652
2020/9/17,55:24.6,1.60031E+12,51.67,2020-09-17 10:55:24.629691+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307724630,-0.205923423,0.533543468,-0.820321262,0.009311587,-0.023619294,0.039866745,-0.012241873,-0.171131492,-0.122461446,-0.245945752,-0.562784687,-0.930334274
2020/9/17,55:25.6,1.60031E+12,52.662,2020-09-17 10:55:25.622412+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307725622,-0.224391654,0.425855309,-0.876524746,-0.029639602,-0.030143589,0.024765551,-0.134779513,-0.131683603,0.018406788,-0.25061911,-0.439906981,-0.828444385
2020/9/17,55:26.6,1.60031E+12,53.656,2020-09-17 10:55:26.616310+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307726616,-0.189533934,0.402251661,-0.895695567,-0.009366915,0.021261334,-0.016030967,0.074455738,-0.031274382,-0.015780143,-0.208529206,-0.413974932,-0.785949485
2020/9/17,55:27.6,1.60031E+12,54.65,2020-09-17 10:55:27.609987+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307727610,-0.192937464,0.417583466,-0.887918472,-0.014980718,0.017723441,-0.013783276,0.02835349,0.03645806,-0.046086118,-0.213965734,-0.430784171,-0.783579123
2020/9/17,55:28.6,1.60031E+12,55.644,2020-09-17 10:55:28.604271+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307728604,-0.19048357,0.42477262,-0.885033488,-0.00010024,-0.000361264,-0.001547039,-0.001842228,0.016826702,0.000225587,-0.211993632,-0.438710718,-0.785615104
2020/9/17,55:29.6,1.60031E+12,56.638,2020-09-17 10:55:29.598115+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307729598,-0.218385637,0.43399322,-0.874046683,0.003143221,0.009720951,-0.008657873,-0.047695205,-0.070882306,-0.031695526,-0.244842941,-0.448920469,-0.813175526
2020/9/17,55:30.6,1.60031E+12,57.632,2020-09-17 10:55:30.592028+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307730592,-0.242405757,0.448806852,-0.860123158,0.005038053,-0.011043817,0.010789633,-0.020872377,-0.1001653,0.010706059,-0.274701882,-0.465429725,-0.840614165
2020/9/17,55:31.6,1.60031E+12,58.626,2020-09-17 10:55:31.586178+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307731586,-0.205335855,0.426352113,-0.880943298,0.014385343,0.026548207,-0.03134799,0.004475855,0.144727215,-0.056822985,-0.228997692,-0.440456132,-0.783435279
2020/9/17,55:32.6,1.60031E+12,59.62,2020-09-17 10:55:32.580054+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307732580,-0.183318853,0.417823792,-0.889841259,-0.002244547,-0.008366555,0.008219719,0.001138914,0.020741548,0.019655477,-0.203170532,-0.431048675,-0.768131175
2020/9/17,55:33.6,1.60031E+12,60.614,2020-09-17 10:55:33.574133+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307733574,-0.194583043,0.426460803,-0.883328199,0.006014019,0.012338161,-0.011065185,0.007099601,0.003954512,-0.021820659,-0.216821158,-0.4405763,-0.781962994
2020/9/17,55:34.6,1.60031E+12,61.608,2020-09-17 10:55:34.568135+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307734568,-0.229250446,0.43279469,-0.871856093,-0.001386881,-0.002876937,-0.002304256,-0.012036276,-0.018286612,0.00948906,-0.257124866,-0.447590546,-0.823543395
2020/9/17,55:35.6,1.60031E+12,62.602,2020-09-17 10:55:35.561741+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307735562,-0.118384227,0.169182748,-0.978448987,-0.007028222,-0.854515433,0.361581981,-0.567610025,1.658985376,-2.398958206,-0.120406454,-0.170000399,-1.354838353
2020/9/17,55:36.6,1.60031E+12,63.596,2020-09-17 10:55:36.555778+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307736556,0.356854916,0.578719676,-0.733306348,-0.011913359,-0.10920465,0.0055089,0.12991634,-0.046248537,0.454413176,0.45290118,-0.617157852,1.285680177
2020/9/17,55:37.6,1.60031E+12,64.59,2020-09-17 10:55:37.549764+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307737550,-0.318876594,0.876130939,0.361542195,0.081357002,0.085862875,-0.058253169,-0.440181762,1.042493582,0.227099225,-2.41881742,-1.067776857,-2.490472108
2020/9/17,55:38.5,1.60031E+12,65.584,2020-09-17 10:55:38.543708+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307738544,-0.284441143,0.938055754,0.197850421,-0.033812284,-0.025562167,-0.051316738,0.237642795,0.386114955,-0.071264371,-2.178546969,-1.216975722,-2.696750346
2020/9/17,55:39.5,1.60031E+12,66.578,2020-09-17 10:55:39.537656+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307739538,-0.310960412,0.931173086,0.190317377,0.001311779,0.038635731,-0.020189404,0.002658514,-0.024635987,-0.054392848,-2.120015133,-1.197617348,-2.718104389
2020/9/17,55:40.5,1.60031E+12,67.571,2020-09-17 10:55:40.531608+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307740531,-0.323039025,0.923983574,0.204695776,-0.010170996,-0.047614694,-0.033355832,0.12650536,-0.098741442,0.036764156,-2.135596323,-1.178369245,-2.770229814
2020/9/17,55:41.5,1.60031E+12,68.566,2020-09-17 10:55:41.525668+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307741526,-0.375097513,0.908582747,0.183791876,0.028824955,-0.058961749,0.0072788,0.135083392,-0.228903964,-0.418047011,-2.026399286,-1.139878531,-2.594809246
2020/9/17,55:42.5,1.60031E+12,69.56,2020-09-17 10:55:42.519870+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307742520,-0.40318352,0.88848865,0.219160393,-0.015644699,-0.018543661,0.004914641,-0.026545711,-0.021357236,0.058136225,-2.068693172,-1.094041146,-2.632210936
2020/9/17,55:43.5,1.60031E+12,70.553,2020-09-17 10:55:43.513482+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307743513,-0.436791092,0.853998065,0.282667786,0.02369979,0.03657639,0.016511798,0.032103486,0.043514039,0.016168136,-2.145162901,-1.023621965,-2.757307678
2020/9/17,55:44.5,1.60031E+12,71.547,2020-09-17 10:55:44.507550+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307744507,-0.460212499,0.851634264,0.250846416,-0.0025011,0.001633167,-0.004064679,0.00201616,-0.022110244,0.027189892,-2.069843914,-1.019095404,-2.727709635
2020/9/17,55:45.5,1.60031E+12,72.541,2020-09-17 10:55:45.501460+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307745501,-0.452049196,0.843990803,0.288671941,0.019242644,0.034591436,-0.009967446,-0.244938225,0.096821472,-0.0180676,-2.139105195,-1.004680823,-2.81928364
2020/9/17,55:46.5,1.60031E+12,73.535,2020-09-17 10:55:46.495640+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307746495,-0.450571209,0.837203145,0.309963226,5.10E-05,-0.011373818,0.005357742,-0.028992359,0.014479924,0.002700462,-2.173378247,-0.992148942,-2.869860715
2020/9/17,55:47.5,1.60031E+12,74.529,2020-09-17 10:55:47.489332+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307747489,-0.429100722,0.837701499,0.337830335,0.008061677,0.031857371,-0.003027081,-0.010862355,0.028024895,0.002695003,-2.237744297,-0.993060829,-2.941919957
2020/9/17,55:48.5,1.60031E+12,75.523,2020-09-17 10:55:48.483507+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307748483,-0.416235477,0.853165865,0.314414442,-0.001537532,-0.014522254,-0.008528471,0.114786647,-0.065258712,-0.036266509,-2.217729445,-1.022024568,-2.930112435
2020/9/17,55:49.5,1.60031E+12,76.517,2020-09-17 10:55:49.477109+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307749477,-0.441852599,0.848160505,0.292216748,-0.059156239,-0.060666323,-0.001195788,0.04623422,-0.155352265,-0.148440316,-2.155105217,-1.012503099,-2.805663115
2020/9/17,55:50.5,1.60031E+12,77.511,2020-09-17 10:55:50.471136+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307750471,-0.425062954,0.848339856,0.315660745,-0.001347214,-0.012197495,0.015938282,0.022381885,-0.034223899,0.011148609,-2.209558249,-1.012841752,-2.879338757
2020/9/17,55:51.5,1.60031E+12,78.505,2020-09-17 10:55:51.464936+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307751465,-0.398404509,0.854780734,0.33260268,0.005778134,-0.010384738,0.014619231,-0.033120524,0.014777466,0.016372398,-2.266421148,-1.025128244,-2.949630155
2020/9/17,55:52.5,1.60031E+12,79.499,2020-09-17 10:55:52.459518+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307752459,-0.390594214,0.856828928,0.336572289,-0.003298521,0.007586598,0.007628441,-0.023749657,0.032700606,-0.005830841,-2.282039687,-1.02908768,-2.968361847
2020/9/17,55:53.5,1.60031E+12,80.493,2020-09-17 10:55:53.452943+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307753453,-0.395839781,0.858865857,0.325054854,0.002725244,-0.011342049,0.005397201,0.019440956,0.010391707,0.006504522,-2.258317867,-1.033051343,-2.950148876
2020/9/17,55:54.4,1.60031E+12,81.487,2020-09-17 10:55:54.447121+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307754447,-0.447316349,0.83264339,0.326516926,-0.016218156,0.031253695,-0.035858631,0.047041692,0.018967483,-0.005385027,-2.201339083,-0.983863849,-2.876923305
2020/9/17,55:55.4,1.60031E+12,82.481,2020-09-17 10:55:55.440968+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307755441,-0.44995895,0.83969903,0.304044485,-0.011941791,0.025279522,-0.004310369,0.105290614,0.074925825,0.009275142,-2.165037722,-0.99672877,-2.844324868
2020/9/17,55:56.4,1.60031E+12,83.475,2020-09-17 10:55:56.434894+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307756435,-0.435814887,0.841719151,0.318708062,0.001534313,-0.020780742,-0.001614571,-0.058872759,-0.002671766,-0.002889379,-2.202216603,-1.000459464,-2.890883389
2020/9/17,55:57.4,1.60031E+12,84.469,2020-09-17 10:55:57.428854+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307757429,-0.437258661,0.84004426,0.321139872,-0.00252834,-0.012746692,0.00903964,-0.021432709,0.027613835,0.017696457,-2.204263873,-0.997364746,-2.875230063
2020/9/17,55:58.4,1.60031E+12,85.463,2020-09-17 10:55:58.422984+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307758423,-0.430331618,0.841779768,0.325916976,0.00272274,0.005122006,0.005218744,0.04243096,0.001204864,0.008284312,-2.218992741,-1.000571791,-2.896960601
2020/9/17,55:59.4,1.60031E+12,86.457,2020-09-17 10:55:59.416692+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307759417,-0.431524098,0.84110558,0.326081336,-0.0030123,0.015897572,-0.010097623,-0.022936061,-0.025296584,-0.015482336,-2.217903888,-0.999324046,-2.892316111
2020/9/17,56:00.4,1.60031E+12,87.451,2020-09-17 10:56:00.410660+0900 SwingWatch WatchKit Extension[626:1331449] Motion: 1600307760411,-0.447986305,0.840305686,0.30527854,-0.004783928,0.063846767,-0.006934404,0.151079938,0.050101433,-0.117004499,-2.168961191,-0.99784684,-2.836108546
